Detail	hyper_turcan	hypo_turcan	hyper_adi	hypo_adi	SharedSets
CSPG5	0	1	0	0	1
PDE6C	0	1	0	0	1
EMP2	0	1	0	0	1
LYPD2	0	1	0	0	1
ENOX1	0	1	0	0	1
APOC4	0	1	0	0	1
MIR129-2	0	1	0	0	1
LDB2	0	1	0	0	1
SOX14	0	1	0	0	1
ZNF358	0	1	0	0	1
MGC26597	0	1	0	0	1
LOC374443	0	1	0	0	1
HHEX	0	1	0	0	1
TREM2	0	1	0	0	1
LARS2	0	1	0	0	1
CPNE9	0	1	0	0	1
FAM198A	0	1	0	0	1
RAB23	0	1	0	0	1
SOX9	0	1	0	0	1
OR7D2	0	1	0	0	1
PTER	0	1	0	0	1
GREM2	0	1	0	0	1
TAOK2	0	1	0	0	1
IFT172	0	1	0	0	1
GADL1	0	1	0	0	1
RPS6KA5	0	1	0	0	1
STK32B	0	1	0	0	1
ZG16	0	1	0	0	1
CXorf30	0	1	0	0	1
XAGE5	0	1	0	0	1
MIR7-3	0	1	0	0	1
VPS45	0	1	0	0	1
SLC25A42	0	1	0	0	1
SPI1	0	1	0	0	1
RPF2	0	1	0	0	1
ASB15	0	1	0	0	1
CMAS	0	1	0	0	1
CNTN4	0	1	0	0	1
ITGAX	0	1	0	0	1
KIF2B	0	1	0	0	1
DOCK2	0	1	0	0	1
CRP	0	1	0	0	1
SPRYD5	0	1	0	0	1
CYTSB	0	1	0	0	1
LOC100130017	0	1	0	0	1
FAM183A	0	1	0	0	1
SLC5A3	0	1	0	0	1
C17orf102	0	1	0	0	1
VASH2	0	1	0	0	1
KRT75	0	1	0	0	1
PPM1B	0	1	0	0	1
BTBD12	0	1	0	0	1
C1orf65	0	1	0	0	1
TSPAN8	0	1	0	0	1
OCIAD2	0	1	0	0	1
CD300E	0	1	0	0	1
TMED3	0	1	0	0	1
C17orf60	0	1	0	0	1
MAGEA1	0	1	0	0	1
C10orf110	0	1	0	0	1
PLA2G2D	0	1	0	0	1
SAGE1	0	1	0	0	1
TMEM45B	0	1	0	0	1
ERMN	0	1	0	0	1
C8orf47	0	1	0	0	1
OR5R1	0	1	0	0	1
C1orf95	0	1	0	0	1
DBX2	0	1	0	0	1
MORC1	0	1	0	0	1
SLC25A35	0	1	0	0	1
PRAME	0	1	0	0	1
LIPM	0	1	0	0	1
TMEM27	0	1	0	0	1
SNRPB	0	1	0	0	1
ATP5G3	0	1	0	0	1
TMEM184C	0	1	0	0	1
LILRB2	0	1	0	0	1
TNNT1	0	1	0	0	1
PIRT	0	1	0	0	1
DCT	0	1	0	0	1
SOHLH2	0	1	0	0	1
SPATA13	0	1	0	0	1
OR4K2	0	1	0	0	1
ADRBK2	0	1	0	0	1
FBXO46	0	1	0	0	1
RNLS	0	1	0	0	1
C4orf37	0	1	0	0	1
PON1	0	1	0	0	1
COTL1	0	1	0	0	1
KAAG1	0	1	0	0	1
OR2A2	0	1	0	0	1
APOBEC1	0	1	0	0	1
KCTD9	0	1	0	0	1
CLGN	0	1	0	0	1
TDGF3	0	1	0	0	1
TMPRSS13	0	1	0	0	1
SLC22A16	0	1	0	0	1
SNORA39	0	1	0	0	1
RRP7B	0	1	0	0	1
FRK	0	1	0	0	1
CADM4	0	1	0	0	1
SPATA19	0	1	0	0	1
C11orf58	0	1	0	0	1
SYCE1	0	1	0	0	1
NUFIP2	0	1	0	0	1
TRRAP	0	1	0	0	1
ALDH1L2	0	1	0	0	1
FER1L6	0	1	0	0	1
CAPRIN2	0	1	0	0	1
KCNS2	0	1	0	0	1
C6orf126	0	1	0	0	1
SYT2	0	1	0	0	1
TM7SF2	0	1	0	0	1
CXCL3	0	1	0	0	1
GDA	0	1	0	0	1
ZNF93	0	1	0	0	1
LOC100289673	0	1	0	0	1
SIGLEC9	0	1	0	0	1
CCDC153	0	1	0	0	1
HEPN1	0	1	0	0	1
OR52E4	0	1	0	0	1
BCAR4	0	1	0	0	1
OR52N2	0	1	0	0	1
ZDHHC8P	0	1	0	0	1
KDM3B	0	1	0	0	1
POFUT2	0	1	0	0	1
C7orf10	0	1	0	0	1
SCN10A	0	1	0	0	1
ARL6	0	1	0	0	1
TAAR3	0	1	0	0	1
DNAJB2	0	1	0	0	1
CDC14A	0	1	0	0	1
LMOD3	0	1	0	0	1
MPZL3	0	1	0	0	1
RNF133	0	1	0	0	1
INCENP	0	1	0	0	1
MRO	0	1	0	0	1
ZNF32	0	1	0	0	1
PTGDR	0	1	0	0	1
C17orf46	0	1	0	0	1
DHCR7	0	1	0	0	1
LOC145663	0	1	0	0	1
RGAG1	0	1	0	0	1
CFTR	0	1	0	0	1
CDH8	0	1	0	0	1
OSMR	0	1	0	0	1
IKBIP	0	1	0	0	1
IGFL3	0	1	0	0	1
SIT1	0	1	0	0	1
C18orf34	0	1	0	0	1
HOXB8	0	1	0	0	1
CENPN	0	1	0	0	1
TACR2	0	1	0	0	1
MRPS35	0	1	0	0	1
FMO6P	0	1	0	0	1
PARK2	0	1	0	0	1
MTUS1	0	1	0	0	1
C21orf56	0	1	0	0	1
POLN	0	1	0	0	1
ASTN1	0	1	0	0	1
GAB4	0	1	0	0	1
ADRA2C	0	1	0	0	1
ERAS	0	1	0	0	1
GPR101	0	1	0	0	1
ACTRT2	0	1	0	0	1
GAST	0	1	0	0	1
TDGF1	0	1	0	0	1
KCNA1	0	1	0	0	1
UBE2F	0	1	0	0	1
KPNA5	0	1	0	0	1
STX4	0	1	0	0	1
FIGNL1	0	1	0	0	1
C11orf46	0	1	0	0	1
SLC35E4	0	1	0	0	1
LMCD1	0	1	0	0	1
C2orf55	0	1	0	0	1
ACD	0	1	0	0	1
ARSF	0	1	0	0	1
SPATA16	0	1	0	0	1
NDUFV1	0	1	0	0	1
LOC440926	0	1	0	0	1
STARD4	0	1	0	0	1
OPN1MW2	0	1	0	0	1
CCDC13	0	1	0	0	1
RPGRIP1L	0	1	0	0	1
ZGLP1	0	1	0	0	1
LOC100133050	0	1	0	0	1
GINS1	0	1	0	0	1
MS4A13	0	1	0	0	1
ZNF257	0	1	0	0	1
CLDN10	0	1	0	0	1
L3MBTL	0	1	0	0	1
C8orf48	0	1	0	0	1
MLNR	0	1	0	0	1
C4orf39	0	1	0	0	1
NDRG3	0	1	0	0	1
DCLK1	0	1	0	0	1
GPR179	0	1	0	0	1
KIAA1731	0	1	0	0	1
ARL8A	0	1	0	0	1
SLC16A9	0	1	0	0	1
PCLO	0	1	0	0	1
ACPT	0	1	0	0	1
ZNF551	0	1	0	0	1
PCYOX1	0	1	0	0	1
KCNU1	0	1	0	0	1
LOC402644	0	1	0	0	1
ZNF629	0	1	0	0	1
FAM47B	0	1	0	0	1
GPR113	0	1	0	0	1
KCNK18	0	1	0	0	1
C6orf217	0	1	0	0	1
KIDINS220	0	1	0	0	1
C17orf72	0	1	0	0	1
ATP5SL	0	1	0	0	1
CIC	0	1	0	0	1
ACE	0	1	0	0	1
AADACL4	0	1	0	0	1
DPPA3	0	1	0	0	1
ITPRIPL2	0	1	0	0	1
RPAP3	0	1	0	0	1
TTC5	0	1	0	0	1
SF1	0	1	0	0	1
SLC13A4	0	1	0	0	1
DEDD2	0	1	0	0	1
TMEM35	0	1	0	0	1
SLC18A1	0	1	0	0	1
C6orf123	0	1	0	0	1
OR51B2	0	1	0	0	1
FTSJD1	0	1	0	0	1
SCNM1	0	1	0	0	1
FLJ45079	0	1	0	0	1
C16orf54	0	1	0	0	1
PDSS2	0	1	0	0	1
MIR516B1	0	1	0	0	1
STXBP6	0	1	0	0	1
BARHL2	0	1	0	0	1
NBAS	0	1	0	0	1
ADRA2B	0	1	0	0	1
MIR2052	0	1	0	0	1
EIF4E1B	0	1	0	0	1
LTB4R	0	1	0	0	1
HOXB9	0	1	0	0	1
LOC440910	0	1	0	0	1
SLC30A8	0	1	0	0	1
SAMM50	0	1	0	0	1
HRASLS	0	1	0	0	1
GJA4	0	1	0	0	1
HDHD1A	0	1	0	0	1
RXRG	0	1	0	0	1
PCDHB13	0	1	0	0	1
BAHD1	0	1	0	0	1
SEC13	0	1	0	0	1
GDEP	0	1	0	0	1
CHRM5	0	1	0	0	1
LOC100131551	0	1	0	0	1
PLEKHG1	0	1	0	0	1
CHRNA2	0	1	0	0	1
CHRM3	0	1	0	0	1
TDRD5	0	1	0	0	1
TRIM55	0	1	0	0	1
DMRTB1	0	1	0	0	1
KLHL1	0	1	0	0	1
CIDEC	0	1	0	0	1
MT1M	0	1	0	0	1
SLC27A3	0	1	0	0	1
ACSM1	0	1	0	0	1
LOC100130933	0	1	0	0	1
CCL21	0	1	0	0	1
DLK2	0	1	0	0	1
GALE	0	1	0	0	1
FAM123C	0	1	0	0	1
IL6R	0	1	0	0	1
IER5	0	1	0	0	1
TEX28	0	1	0	0	1
NGRN	0	1	0	0	1
LOC727677	0	1	0	0	1
C13orf30	0	1	0	0	1
LOC150197	0	1	0	0	1
SNHG8	0	1	0	0	1
FUZ	0	1	0	0	1
TPMT	0	1	0	0	1
COX7B2	0	1	0	0	1
ERF	0	1	0	0	1
FLJ39582	0	1	0	0	1
ST6GALNAC5	0	1	0	0	1
OR6X1	0	1	0	0	1
MIR1471	0	1	0	0	1
GLP1R	0	1	0	0	1
C1RL	0	1	0	0	1
PKD1L2	0	1	0	0	1
MT1G	0	1	0	0	1
YIF1A	0	1	0	0	1
KRTAP13-3	0	1	0	0	1
LRRC50	0	1	0	0	1
CEACAM6	0	1	0	0	1
INSR	0	1	0	0	1
CFP	0	1	0	0	1
RAD51AP2	0	1	0	0	1
APOL1	0	1	0	0	1
TCEA3	0	1	0	0	1
C1QTNF2	0	1	0	0	1
CASP10	0	1	0	0	1
AP3B1	0	1	0	0	1
OR13F1	0	1	0	0	1
HOXC8	0	1	0	0	1
RXFP3	0	1	0	0	1
F13B	0	1	0	0	1
OR5M10	0	1	0	0	1
MIR423	0	1	0	0	1
ZNF527	0	1	0	0	1
OR1F1	0	1	0	0	1
ZNF343	0	1	0	0	1
WIPF3	0	1	0	0	1
PTPRD	0	1	0	0	1
LOC100130331	0	1	0	0	1
TRIM43	0	1	0	0	1
XPR1	0	1	0	0	1
ABCB6	0	1	0	0	1
MIR202	0	1	0	0	1
SNF8	0	1	0	0	1
C15orf17	0	1	0	0	1
ARRDC2	0	1	0	0	1
IQCG	0	1	0	0	1
PLA2G2C	0	1	0	0	1
PRKACA	0	1	0	0	1
C19orf41	0	1	0	0	1
TSPYL3	0	1	0	0	1
L3MBTL3	0	1	0	0	1
MYADML2	0	1	0	0	1
HES4	0	1	0	0	1
ZNF138	0	1	0	0	1
PARS2	0	1	0	0	1
F11	0	1	0	0	1
LOC644649	0	1	0	0	1
ZNF528	0	1	0	0	1
MYH7	0	1	0	0	1
NPHS2	0	1	0	0	1
FTSJ2	0	1	0	0	1
DHFR	0	1	0	0	1
OR13A1	0	1	0	0	1
EHD3	0	1	0	0	1
FAM92A1	0	1	0	0	1
LOC389634	0	1	0	0	1
DEFA6	0	1	0	0	1
MLN	0	1	0	0	1
SIGLEC14	0	1	0	0	1
LOC151162	0	1	0	0	1
ZSCAN21	0	1	0	0	1
CREBBP	0	1	0	0	1
OBFC2B	0	1	0	0	1
KIAA0649	0	1	0	0	1
AGPHD1	0	1	0	0	1
C21orf88	0	1	0	0	1
XCR1	0	1	0	0	1
SPON2	0	1	0	0	1
KRTAP10-10	0	1	0	0	1
TTR	0	1	0	0	1
ZNF14	0	1	0	0	1
ST6GAL2	0	1	0	0	1
PPIH	0	1	0	0	1
MIR548Q	0	1	0	0	1
SYTL5	0	1	0	0	1
PPM1E	0	1	0	0	1
CD320	0	1	0	0	1
OPALIN	0	1	0	0	1
LOC285696	0	1	0	0	1
NCF4	0	1	0	0	1
COPS7A	0	1	0	0	1
RNF19B	0	1	0	0	1
DUSP19	0	1	0	0	1
SNORD116-12	0	1	0	0	1
EFNA4	0	1	0	0	1
ZNF337	0	1	0	0	1
RPL26L1	0	1	0	0	1
CMTM3	0	1	0	0	1
MED10	0	1	0	0	1
LOC400043	0	1	0	0	1
TMEM128	0	1	0	0	1
ISX	0	1	0	0	1
DLX4	0	1	0	0	1
MIR518F	0	1	0	0	1
ZNF181	0	1	0	0	1
C19orf36	0	1	0	0	1
ZNF167	0	1	0	0	1
LOC100128071	0	1	0	0	1
MLXIP	0	1	0	0	1
CA8	0	1	0	0	1
CYB5R1	0	1	0	0	1
NHP2	0	1	0	0	1
NACAD	0	1	0	0	1
DGKB	0	1	0	0	1
CCDC65	0	1	0	0	1
SP1	0	1	0	0	1
SLC6A14	0	1	0	0	1
ARHGAP25	0	1	0	0	1
GPR6	0	1	0	0	1
DDX12	0	1	0	0	1
YBX1	0	1	0	0	1
UGGT2	0	1	0	0	1
CD40	0	1	0	0	1
SNORA24	0	1	0	0	1
MUC13	0	1	0	0	1
ARSK	0	1	0	0	1
ANKRD13D	0	1	0	0	1
AARS	0	1	0	0	1
ABCB1	0	1	0	0	1
OTUD1	0	1	0	0	1
KLHL20	0	1	0	0	1
PTPRB	0	1	0	0	1
OR6N1	0	1	0	0	1
OR10A3	0	1	0	0	1
AP2B1	0	1	0	0	1
LOC285401	0	1	0	0	1
CAST	0	1	0	0	1
FAM71B	0	1	0	0	1
OR6B2	0	1	0	0	1
HERC2P2	0	1	0	0	1
PRR24	0	1	0	0	1
C10orf68	0	1	0	0	1
CFDP1	0	1	0	0	1
HHAT	0	1	0	0	1
PSMA6	0	1	0	0	1
OR9Q2	0	1	0	0	1
ZNF716	0	1	0	0	1
MYL4	0	1	0	0	1
LYPD4	0	1	0	0	1
ABHD12B	0	1	0	0	1
TUBB4Q	0	1	0	0	1
CHMP4C	0	1	0	0	1
TRMT61A	0	1	0	0	1
CIB3	0	1	0	0	1
ZNF813	0	1	0	0	1
KLKBL4	0	1	0	0	1
SYNPR	0	1	0	0	1
MRPS5	0	1	0	0	1
C6orf26	0	1	0	0	1
LINGO1	0	1	0	0	1
C6orf203	0	1	0	0	1
HEATR7B2	0	1	0	0	1
SRRT	0	1	0	0	1
CFHR2	0	1	0	0	1
SMCP	0	1	0	0	1
GRM1	0	1	0	0	1
CNGB3	0	1	0	0	1
PSMD5	0	1	0	0	1
C9orf152	0	1	0	0	1
LTA	0	1	0	0	1
FXR2	0	1	0	0	1
C10orf105	0	1	0	0	1
HBII-52-46	0	1	0	0	1
KCNA6	0	1	0	0	1
ADAD1	0	1	0	0	1
HIRA	0	1	0	0	1
OR9A4	0	1	0	0	1
NRM	0	1	0	0	1
SLFN14	0	1	0	0	1
MIR521-2	0	1	0	0	1
PPP1R3C	0	1	0	0	1
C15orf44	0	1	0	0	1
CNPY3	0	1	0	0	1
ICOSLG	0	1	0	0	1
DIRAS2	0	1	0	0	1
C17orf49	0	1	0	0	1
ID3	0	1	0	0	1
CRCT1	0	1	0	0	1
SRRM1	0	1	0	0	1
ASZ1	0	1	0	0	1
SPACA5	0	1	0	0	1
OR5C1	0	1	0	0	1
SSX6	0	1	0	0	1
FBLN7	0	1	0	0	1
BIRC8	0	1	0	0	1
RAB6C	0	1	0	0	1
MT1H	0	1	0	0	1
CR1	0	1	0	0	1
SNORA23	0	1	0	0	1
CXorf40B	0	1	0	0	1
TBRG4	0	1	0	0	1
SPOPL	0	1	0	0	1
SLC22A9	0	1	0	0	1
LOC440173	0	1	0	0	1
C6orf52	0	1	0	0	1
R3HDML	0	1	0	0	1
HUS1	0	1	0	0	1
KIR2DS4	0	1	0	0	1
LOC115110	0	1	0	0	1
MIR543	0	1	0	0	1
ZNF2	0	1	0	0	1
NUBPL	0	1	0	0	1
HNRNPU	0	1	0	0	1
ST8SIA1	0	1	0	0	1
MRGPRX3	0	1	0	0	1
TMEM159	0	1	0	0	1
CHAD	0	1	0	0	1
LOC728855	0	1	0	0	1
FFAR1	0	1	0	0	1
ALG6	0	1	0	0	1
FAM75A3	0	1	0	0	1
SETDB1	0	1	0	0	1
CBR3	0	1	0	0	1
DIRC2	0	1	0	0	1
SLC25A38	0	1	0	0	1
FOXL2	0	1	0	0	1
LMOD2	0	1	0	0	1
WDR67	0	1	0	0	1
MPP6	0	1	0	0	1
MEPE	0	1	0	0	1
ALPP	0	1	0	0	1
SNX31	0	1	0	0	1
TBC1D9B	0	1	0	0	1
RSPH4A	0	1	0	0	1
MAPK13	0	1	0	0	1
ZNF155	0	1	0	0	1
ZFYVE1	0	1	0	0	1
SALL2	0	1	0	0	1
WBP2NL	0	1	0	0	1
ZCCHC12	0	1	0	0	1
ZNF782	0	1	0	0	1
SNORD116-28	0	1	0	0	1
ACTN2	0	1	0	0	1
PI15	0	1	0	0	1
GLI4	0	1	0	0	1
ATP5G2	0	1	0	0	1
KIAA1486	0	1	0	0	1
ZSCAN16	0	1	0	0	1
HTR7	0	1	0	0	1
RAB22A	0	1	0	0	1
RBM46	0	1	0	0	1
LOC494141	0	1	0	0	1
CD1E	0	1	0	0	1
PCOLCE2	0	1	0	0	1
ARL5A	0	1	0	0	1
C17orf42	0	1	0	0	1
SNORD116-4	0	1	0	0	1
GBP7	0	1	0	0	1
ANKRD7	0	1	0	0	1
INTU	0	1	0	0	1
SLC36A3	0	1	0	0	1
SIX6	0	1	0	0	1
DDX4	0	1	0	0	1
SMEK1	0	1	0	0	1
HTR3E	0	1	0	0	1
GPR126	0	1	0	0	1
LIN54	0	1	0	0	1
UBAP2L	0	1	0	0	1
C10orf35	0	1	0	0	1
ZMYND10	0	1	0	0	1
LOC202181	0	1	0	0	1
MIR517C	0	1	0	0	1
DDX28	0	1	0	0	1
B4GALT7	0	1	0	0	1
DLL4	0	1	0	0	1
ZNF274	0	1	0	0	1
POU2AF1	0	1	0	0	1
KCTD18	0	1	0	0	1
LOC286135	0	1	0	0	1
LOC222699	0	1	0	0	1
METTL2B	0	1	0	0	1
PTPLAD1	0	1	0	0	1
DIRAS3	0	1	0	0	1
CDH18	0	1	0	0	1
C6orf222	0	1	0	0	1
DUSP23	0	1	0	0	1
SPATA9	0	1	0	0	1
CCDC146	0	1	0	0	1
PEG10	0	1	0	0	1
OSCP1	0	1	0	0	1
BZRAP1	0	1	0	0	1
ACSS3	0	1	0	0	1
ZNF642	0	1	0	0	1
CSHL1	0	1	0	0	1
SCARB2	0	1	0	0	1
BRS3	0	1	0	0	1
ZNF214	0	1	0	0	1
SYNRG	0	1	0	0	1
SETBP1	0	1	0	0	1
GPNMB	0	1	0	0	1
ZFYVE9	0	1	0	0	1
UBE2D2	0	1	0	0	1
ATP5G1	0	1	0	0	1
ADAMTS20	0	1	0	0	1
DYNC2H1	0	1	0	0	1
PIBF1	0	1	0	0	1
FXYD5	0	1	0	0	1
PIGM	0	1	0	0	1
PTPRF	0	1	0	0	1
CCNB3	0	1	0	0	1
TEX13A	0	1	0	0	1
WWTR1	0	1	0	0	1
KIT	0	1	0	0	1
NCOA5	0	1	0	0	1
OS9	0	1	0	0	1
CDH2	0	1	0	0	1
NEUROD4	0	1	0	0	1
C17orf82	0	1	0	0	1
RNF17	0	1	0	0	1
ZNF230	0	1	0	0	1
MAN2B1	0	1	0	0	1
C19orf56	0	1	0	0	1
BIRC6	0	1	0	0	1
SLC25A41	0	1	0	0	1
GBP6	0	1	0	0	1
SLCO2A1	0	1	0	0	1
RHOU	0	1	0	0	1
SPINLW1	0	1	0	0	1
ETV7	0	1	0	0	1
MIR1295	0	1	0	0	1
MESP2	0	1	0	0	1
TMC2	0	1	0	0	1
FAM19A2	0	1	0	0	1
AASDH	0	1	0	0	1
C1orf146	0	1	0	0	1
PCDHB11	0	1	0	0	1
MYL1	0	1	0	0	1
ANKRD17	0	1	0	0	1
ZNF259	0	1	0	0	1
LIN7B	0	1	0	0	1
UCN3	0	1	0	0	1
DDOST	0	1	0	0	1
TUBGCP4	0	1	0	0	1
PRKCI	0	1	0	0	1
FOXH1	0	1	0	0	1
ZFP57	0	1	0	0	1
VENTXP7	0	1	0	0	1
UGT2B11	0	1	0	0	1
LARGE	0	1	0	0	1
NDN	0	1	0	0	1
TTN	0	1	0	0	1
CTXN2	0	1	0	0	1
PLCL1	0	1	0	0	1
MTNR1B	0	1	0	0	1
SCGB1A1	0	1	0	0	1
SOX30	0	1	0	0	1
TERC	0	1	0	0	1
NOX1	0	1	0	0	1
B3GALT1	0	1	0	0	1
PRG4	0	1	0	0	1
ENSA	0	1	0	0	1
SDHAP3	0	1	0	0	1
PDGFD	0	1	0	0	1
CFHR1	0	1	0	0	1
PTPRR	0	1	0	0	1
CUL3	0	1	0	0	1
PRDM10	0	1	0	0	1
TEX12	0	1	0	0	1
LOC113230	0	1	0	0	1
SERPING1	0	1	0	0	1
SYCP1	0	1	0	0	1
PCNAP1	0	1	0	0	1
TRIM60	0	1	0	0	1
PPAN	0	1	0	0	1
SEC61A2	0	1	0	0	1
PGC	0	1	0	0	1
PTPN22	0	1	0	0	1
NXF3	0	1	0	0	1
AP1B1	0	1	0	0	1
CDC5L	0	1	0	0	1
LATS2	0	1	0	0	1
WDR77	0	1	0	0	1
CCDC70	0	1	0	0	1
SLC12A9	0	1	0	0	1
ZFP28	0	1	0	0	1
WEE2	0	1	0	0	1
SIAH3	0	1	0	0	1
TOPBP1	0	1	0	0	1
ABCF2	0	1	0	0	1
MORG1	0	1	0	0	1
RAPGEF2	0	1	0	0	1
CBLN3	0	1	0	0	1
DGCR9	0	1	0	0	1
RNF5	0	1	0	0	1
U2AF1	0	1	0	0	1
TSPO	0	1	0	0	1
SGCG	0	1	0	0	1
SP3	0	1	0	0	1
PITPNA	0	1	0	0	1
LGALS3	0	1	0	0	1
STXBP3	0	1	0	0	1
ZNF121	0	1	0	0	1
MAGEB18	0	1	0	0	1
COL6A1	0	1	0	0	1
HHLA3	0	1	0	0	1
OPRM1	0	1	0	0	1
GJB3	0	1	0	0	1
ZRSR2	0	1	0	0	1
GSTA4	0	1	0	0	1
SELM	0	1	0	0	1
OR4A47	0	1	0	0	1
SOX2	0	1	0	0	1
WASF3	0	1	0	0	1
HYAL4	0	1	0	0	1
GRPR	0	1	0	0	1
TXNDC8	0	1	0	0	1
CWF19L2	0	1	0	0	1
TACSTD2	0	1	0	0	1
RP9	0	1	0	0	1
FCN1	0	1	0	0	1
VCX3A	0	1	0	0	1
C9orf3	0	1	0	0	1
PAPPA	0	1	0	0	1
MPDU1	0	1	0	0	1
GLT6D1	0	1	0	0	1
TRPM6	0	1	0	0	1
ZNF479	0	1	0	0	1
C10orf113	0	1	0	0	1
CD86	0	1	0	0	1
MS4A14	0	1	0	0	1
RNU6ATAC	0	1	0	0	1
ASTN2	0	1	0	0	1
FGG	0	1	0	0	1
LOC642597	0	1	0	0	1
BIVM	0	1	0	0	1
CFHR5	0	1	0	0	1
FSCN2	0	1	0	0	1
CA3	0	1	0	0	1
DNAJC5B	0	1	0	0	1
FGD3	0	1	0	0	1
TMEM33	0	1	0	0	1
FRG2	0	1	0	0	1
LOC134466	0	1	0	0	1
LRRIQ4	0	1	0	0	1
MGC2889	0	1	0	0	1
PECR	0	1	0	0	1
RBM11	0	1	0	0	1
PSMB3	0	1	0	0	1
IL28RA	0	1	0	0	1
RTEL1	0	1	0	0	1
SUSD3	0	1	0	0	1
FAM111B	0	1	0	0	1
C1orf126	0	1	0	0	1
DCPS	0	1	0	0	1
SLC6A13	0	1	0	0	1
HNRNPK	0	1	0	0	1
OR52B4	0	1	0	0	1
TNNI3K	0	1	0	0	1
GARS	0	1	0	0	1
SELL	0	1	0	0	1
POLR2J2	0	1	0	0	1
SPRR2B	0	1	0	0	1
SNAPC3	0	1	0	0	1
OXGR1	0	1	0	0	1
GTF2IRD2B	0	1	0	0	1
ELAVL2	0	1	0	0	1
GOSR1	0	1	0	0	1
SATL1	0	1	0	0	1
AMPH	0	1	0	0	1
FAM178A	0	1	0	0	1
DEFB118	0	1	0	0	1
CBLN4	0	1	0	0	1
DNM1	0	1	0	0	1
TGM7	0	1	0	0	1
CYP2C18	0	1	0	0	1
SIGLEC1	0	1	0	0	1
IGSF8	0	1	0	0	1
ANKRD13B	0	1	0	0	1
TSTD2	0	1	0	0	1
CD40LG	0	1	0	0	1
TBC1D17	0	1	0	0	1
H2AFY	0	1	0	0	1
AMPD2	0	1	0	0	1
FBXL15	0	1	0	0	1
ZBTB5	0	1	0	0	1
HSD17B6	0	1	0	0	1
P2RY2	0	1	0	0	1
C9orf79	0	1	0	0	1
OR10G3	0	1	0	0	1
IFI27	0	1	0	0	1
ADAMTSL2	0	1	0	0	1
FBXO33	0	1	0	0	1
TTC3L	0	1	0	0	1
TMOD1	0	1	0	0	1
ZNF543	0	1	0	0	1
FLJ46321	0	1	0	0	1
C21orf63	0	1	0	0	1
GEN1	0	1	0	0	1
TUBA1B	0	1	0	0	1
PCDHB2	0	1	0	0	1
RFXAP	0	1	0	0	1
LOC285796	0	1	0	0	1
POLQ	0	1	0	0	1
ZDHHC12	0	1	0	0	1
ADAM29	0	1	0	0	1
MPP3	0	1	0	0	1
LOC729991	0	1	0	0	1
R3HDM1	0	1	0	0	1
OBP2B	0	1	0	0	1
HOXD8	0	1	0	0	1
GFRA2	0	1	0	0	1
LOC100287834	0	1	0	0	1
ZNF79	0	1	0	0	1
ZNF585B	0	1	0	0	1
MRPL33	0	1	0	0	1
SGSM1	0	1	0	0	1
NRAP	0	1	0	0	1
CRB3	0	1	0	0	1
ALDH1A2	0	1	0	0	1
ARCN1	0	1	0	0	1
C5orf60	0	1	0	0	1
RNF6	0	1	0	0	1
RABGAP1	0	1	0	0	1
DCTD	0	1	0	0	1
PRKCQ	0	1	0	0	1
C21orf125	0	1	0	0	1
SLC12A1	0	1	0	0	1
LOC387647	0	1	0	0	1
CENPQ	0	1	0	0	1
TMUB1	0	1	0	0	1
SEC14L3	0	1	0	0	1
SLC15A2	0	1	0	0	1
FUT6	0	1	0	0	1
HAPLN1	0	1	0	0	1
PALM2-AKAP2	0	1	0	0	1
MT1E	0	1	0	0	1
GAP43	0	1	0	0	1
ZNF347	0	1	0	0	1
OR10AD1	0	1	0	0	1
GPR152	0	1	0	0	1
RCBTB2	0	1	0	0	1
HDAC2	0	1	0	0	1
NR1D2	0	1	0	0	1
E2F3	0	1	0	0	1
UBE2G1	0	1	0	0	1
SEMA3G	0	1	0	0	1
CD93	0	1	0	0	1
SFT2D2	0	1	0	0	1
TSPAN31	0	1	0	0	1
C4orf33	0	1	0	0	1
CD300LF	0	1	0	0	1
NR1H4	0	1	0	0	1
MNT	0	1	0	0	1
FGD5	0	1	0	0	1
IL12A	0	1	0	0	1
ADD1	0	1	0	0	1
PPDPF	0	1	0	0	1
MMRN1	0	1	0	0	1
KIF23	0	1	0	0	1
C1orf161	0	1	0	0	1
NOP10	0	1	0	0	1
ACTL9	0	1	0	0	1
UFSP1	0	1	0	0	1
NUDT7	0	1	0	0	1
CLNS1A	0	1	0	0	1
RPS12	0	1	0	0	1
H1FOO	0	1	0	0	1
C6orf118	0	1	0	0	1
ABCB10	0	1	0	0	1
CSN3	0	1	0	0	1
NKIRAS2	0	1	0	0	1
PRMT1	0	1	0	0	1
MIR548I4	0	1	0	0	1
RTP4	0	1	0	0	1
NDUFA9	0	1	0	0	1
LGI1	0	1	0	0	1
FUBP1	0	1	0	0	1
LUC7L2	0	1	0	0	1
PCP2	0	1	0	0	1
KRT74	0	1	0	0	1
OR10T2	0	1	0	0	1
DKFZp779M0652	0	1	0	0	1
UGT2A3	0	1	0	0	1
ITIH5L	0	1	0	0	1
RGS4	0	1	0	0	1
PDE1B	0	1	0	0	1
TTC1	0	1	0	0	1
DNAJC15	0	1	0	0	1
LTB4R2	0	1	0	0	1
ZNF702P	0	1	0	0	1
IL12B	0	1	0	0	1
FAM109B	0	1	0	0	1
AOC3	0	1	0	0	1
MDFIC	0	1	0	0	1
PPP2R5E	0	1	0	0	1
RAB39	0	1	0	0	1
