Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi_1_IWT_AP_R2,Adi_2_IWT_AP_R1,Adi_3_IWT_AP_R2,Adi_19_IWT_AP_R2,Adi10_Iwt_AP-4&5,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,Adi26_Iwt_AP-4&5-R2,Adi28_Iwt_AP-4&5-R6,IAP10112H,IAP13R3
Hs3st4,ENSMUSG00000078591,348.3228520938211,-2.369323299953039,0.4936274288677336,3.729454682932322e-8,4.0617305322849804e-7,457.54508321141265,133.57060976302643,247.98543639601957,291.15158936780375,549.3934066268437,135.30689194138404,216.8385292356882,41.922985669553576,92.7890873665889,154.8368686847125,123.31759582014337,45.32413313011431,9.86626536932333,311.57160712981084,502.70916709289367,49.13931471198084,559.02270741575,27.540557202126145,36.606337340706474,88.17921627914406,224.96819140298524,409.5008497348423,583.6950032560862,1616.1951498979715,1178.6584346438935,1116.5693927019722,23.498792379370386,96.94061576293494,161.70965049183442,213.28004721596943,244.10425947818314,504.2013875756558,1678.117221759191,50.59786730593559,14.645569921885457
Slc6a17,ENSMUSG00000027894,2929.855407017558,-2.369326991041657,0.5065025833810377,6.594814680902464e-8,6.548291854564414e-7,6050.630315414631,1947.7385931115946,2300.991304950423,2099.6805095678124,3291.106677675833,632.3252771914185,958.2197863367556,548.2236587557006,424.7387801991745,2623.6774926820613,1853.1894260749323,1055.238791849841,376.15136720545195,888.4552814662292,5031.097321662744,678.3622469995403,6779.90605199956,94.73951677531394,103.91476406394096,1700.244325157017,2355.032871955153,4080.9913533477193,3667.768882819845,14243.964458532077,7669.35282816232,5664.026993293492,167.22396437412414,1316.776697446533,918.3148030960537,1244.9235348606217,441.3492191458222,7245.43942016186,13406.879633332075,525.2540510806647,159.00904486618495
Psg16,ENSMUSG00000066760,11.765461095601154,-2.3726451937393658,0.6285733136055359,2.542681888680651e-6,1.4715030146346378e-5,14.05428583243247,6.479171369102029,6.413416458517747,3.080969199659299,10.50752417045876,1.339672197439446,1.0325644249318486,0,6.534442772294993,5.699516638701074,19.41110304576331,5.810786298732604,3.699849513496249,2.721149407247256,24.033904402847508,0,42.13739000621231,2.203244576170092,0,9.935686341312007,8.779246493775034,28.034288001407297,20.494908822194038,41.3623403291424,46.97019913898455,17.88712520656271,0,5.385589764607497,0,1.5798522015997736,1.0897511583847461,14.733157429158775,59.333891007627045,0,1.0461121372775326
Dnajc6,ENSMUSG00000028528,1896.9960319758532,-2.3733799695099904,0.4626104216194043,7.236360566259429e-9,1.0543097001773499e-7,2133.6488010052108,1105.944712925954,877.212851159483,888.8596141017077,1553.6125023464022,393.8636260471971,877.6797611920714,249.9254914915694,483.5487651498295,1369.7838321678248,1998.2017841226934,863.4828439916649,292.28811156620367,914.306200835078,3399.79606031947,580.0836175755786,3674.380408541713,134.39791914637559,107.45731283884804,986.1168693752167,1570.3877165740091,3291.025166450921,2627.447311005276,8523.705984864753,5128.558618487875,4327.3083672799785,97.27407077971927,868.4263495429589,724.2632225058524,919.4739813310683,529.6190629749866,5464.364388725777,8912.982323102236,391.53111605783494,133.90235357152417
Cntnap4,ENSMUSG00000031772,189.45149407606303,-2.374593898810591,0.4016742661089176,9.555209995331254e-11,3.252961094450183e-9,272.7572509701709,171.94724018001537,198.10330838532596,163.80486244855274,177.87737345705185,37.51082152830449,66.08412319563831,34.667084303669306,48.35487651498295,181.43461299865086,296.8756936410859,59.27002024707256,32.065362450300825,53.062413441321496,226.31926646014736,95.88158968191382,290.74799104286495,95.84113906339898,77.93607304795572,45.95254932856803,209.60451003887894,219.26818115386422,160.68008516600128,997.2919834915446,308.2419318495861,581.331569213288,20.766374660838945,47.1239104403156,49.00292439146498,94.00120599518654,30.513032434772892,326.58498967968615,866.790755589682,39.755467168949394,53.351719001154166
Gabrb2,ENSMUSG00000007653,699.4303015701586,-2.375747700537065,0.47418256646822865,1.3189128430967795e-8,1.7271443536722736e-7,429.4365115465477,318.4761926812459,205.2293266725679,201.8034825776841,228.1633819871045,133.9672197439446,356.2347266014878,137.05591468892516,96.7097530299659,791.2828933396657,899.7617176506757,320.75540369003977,83.86325563924831,380.96091701461586,1296.8294250703134,258.88029214116733,1313.2819885269503,57.28435898042238,66.1275771315988,357.68470828723224,654.0538637862401,1872.289948665416,1257.5676053298262,3140.4739879534045,1566.162577540516,1364.237280177456,25.684726554195535,270.6258856715267,260.6955577625937,394.1731242991435,49.03880212731357,2358.123697411468,3056.985254088611,214.43858048706036,61.720616099374425
Pah,ENSMUSG00000020051,1.3763155606009767,-2.377387443884572,0.7607333841706259,1.7173054400382805e-5,7.895668507408094e-5,0.5205291049049063,0,0.7126018287241941,1.0269897332197664,1.5010748814941084,0,0,0,0,0,2.2836591818545067,0,0,0,1.0014126834519794,0,2.809159333747487,0,0,0,0,19.02326685809781,6.558370823102092,3.063877061417956,1.467818723093267,3.4398317704928285,1.092967087412576,0,0,0,1.0897511583847461,0,2.5797343916359585,0,0
Nos1ap,ENSMUSG00000038473,360.14645601543316,-2.378231891052165,0.49224792084210023,3.134694148508576e-8,3.5174337277600426e-7,689.1805348940959,133.57060976302643,314.2574064673696,260.3418973712108,621.445000938561,91.09770942588233,127.0054242666174,63.69068976720639,60.11687350511394,208.0323573125892,117.6084478655071,46.486290389860834,34.53192879263165,151.02379210222273,783.1047184594479,28.76447690457415,727.5722674405991,39.65840237106165,44.872284482156324,145.3094127416881,273.25404711874796,885.0825211872875,281.1901490405022,1758.6654332539065,639.9689632686644,919.8110154297824,38.25384805944016,125.2149620271243,121.52725249083315,161.9348506639768,80.64158572047121,270.92639494730855,2213.4121080236523,87.94391222222139,59.62839182481936
Gm13446,ENSMUSG00000086555,17.630858494512772,-2.379061874198409,0.5052088082261416,5.5621731093422344e-8,5.684753484872961e-7,13.533756727527564,6.977569166725262,7.838620115966136,8.729412732368013,13.509673933446976,8.038033184636676,5.162822124659243,2.418633788628091,10.455108435671988,12.34895271718566,23.978421409472322,2.3243145194930417,7.399699026992498,9.524022925365397,55.07769758985887,4.7940794840956915,29.496173004348616,3.3048668642551373,0,9.935686341312007,10.974058117218792,61.074698860208755,13.116741646204185,94.98018890395663,46.97019913898455,27.518654163942628,1.092967087412576,12.117576970366867,1.960116975658599,1.5798522015997736,2.1795023167694922,16.37017492128753,89.00083651144057,1.2047111263317998,2.092224274555065
Kcnh5,ENSMUSG00000034402,78.20576864833532,-2.3794923024863848,0.4754485443160596,1.3419966515536788e-8,1.7535568624454664e-7,33.313862713914006,30.402265655017214,28.504073148967766,24.13425873066451,15.76128625568814,14.736394171833906,21.68385292356882,24.18633788628091,9.14821988121299,61.744763585928304,60.51696831914443,38.35118957163519,7.399699026992498,46.259539923203356,169.23874350338454,57.5289538091483,88.48851901304585,1.101622288085046,4.723398366542771,83.21137310848806,53.77288477437208,318.3894137302686,192.65214292862396,249.7059805055634,149.71750975551325,112.82648207216478,13.6620885926572,36.3527309111006,26.461579171391087,56.87467925759185,2.1795023167694922,234.09350137441163,441.13458096974887,13.251822389649798,15.69168205916299
2900055J20Rik,ENSMUSG00000071860,12.638549931520636,-2.3859138312084336,0.5125426909229708,7.003296747434604e-8,6.877288837780639e-7,7.287407468668688,1.993591190492932,3.5630091436209708,4.621453799488949,8.255911848217597,1.339672197439446,10.325644249318486,5.643478840132212,0,6.6494360784845865,3.4254887727817604,8.135100818225645,0,12.245172332612652,21.029666352491567,4.7940794840956915,25.282434003727385,0,0,6.209803963320004,8.779246493775034,40.048982859153284,22.954297880857325,50.55397151339627,42.56674296970475,28.206620518041195,0,5.385589764607497,3.920233951317198,8.689187108798755,1.0897511583847461,30.284823604381927,63.20349259508098,4.818844505327199,1.0461121372775326
Hspa12a,ENSMUSG00000025092,1097.3449439892124,-2.3906856160676018,0.45015588562239406,2.70231247381942e-9,4.632618157575471e-8,886.4610656530554,766.037414946909,439.6753283228278,430.822193085692,1024.483606619729,214.34755159031135,370.6906285505337,219.28946350228023,181.6575090698008,1035.4121893640286,1079.0289634262544,749.591432536506,157.86024590917327,410.8935604943357,1858.6219404868739,578.8850977045547,1949.5565776207561,133.29629685829053,96.8296665141268,397.42745365248027,883.4116784361128,2225.7222223974436,1696.1586541247786,5481.276062876723,3080.9514997727674,2221.443357384269,53.00890373950994,681.2771052228484,313.6187161053758,583.7553884911164,226.6682409440272,3625.9937450651873,4048.8931276726366,243.35164751902354,60.67450396209689
Gm37069,ENSMUSG00000104415,14.013392324886306,-2.3917837625118312,0.41230353195661223,1.754817594247333e-10,5.19497798113906e-9,1.0410582098098127,5.980773571478796,4.275610972345165,3.594464066269182,2.251612322241163,4.019016592318338,13.423337524114032,3.224845051504121,7.841331326753991,13.298872156969173,13.701955091127042,5.810786298732604,2.4665663423308324,10.884597628989024,3.0042380503559385,0,26.68701367060113,2.203244576170092,0,0,5.487029058609396,58.07102514577226,33.611650468398224,65.87335682048605,29.356374461865343,45.405779370505336,3.825384805944016,9.42478208806312,5.880350926975797,10.26903931039853,9.807760425462716,35.19587608076819,46.43521904944725,6.023555631658999,2.092224274555065
Rasgrf1,ENSMUSG00000032356,2109.6374311443337,-2.39226208391845,0.5065646550259899,5.044237404440031e-8,5.237694136646553e-7,2250.7678496088147,2273.192354959566,948.4730340319024,776.4042383141434,2406.223035035056,274.6328004750864,909.6892583649587,412.7801665925275,369.8494609118966,1839.04403542088,2111.2429136244914,1220.265122733847,319.4203413318428,511.57608856248413,3262.602522686549,723.9060020984494,3078.838629787246,84.82491618254853,100.37221528903387,804.7905936462726,2019.2266935682578,2769.3871647104493,4905.661375680365,7863.440478129183,6552.342779888344,4157.380677817633,30.60307844755213,857.6551700137438,657.61924533346,1561.6839012813762,371.60514500919845,8424.910523240625,8495.065351657211,414.4206274581391,77.41229815853741
Slc5a5,ENSMUSG00000000792,129.51379803051438,-2.39289412879278,0.48990269767120964,2.336560580242704e-8,2.760857958068809e-7,215.4990494306312,56.81734892904856,134.6817456288727,65.21384805945516,139.59996397895208,40.19016592318338,16.521030798909578,24.18633788628091,41.82043374268795,108.29081613532041,71.93526422841697,32.54040327290258,38.23177830612791,46.259539923203356,240.33904402847506,22.771877549454533,429.8013780633655,8.812978304680367,28.340390199256625,38.500784572584024,124.00685672457236,218.26695658238538,152.48212163712364,698.5639700032939,400.7145114044619,282.75417153451053,26.777693641608113,39.04552579340435,35.282105561854785,30.0171918303957,13.077013900616953,66.29920843121448,616.5565196009941,12.047111263317998,16.73779419644052
Gfra2,ENSMUSG00000022103,417.29663336940934,-2.3933712836194267,0.5259391631552355,1.0992520942995693e-7,1.0077357695791985e-6,585.5952430180196,385.2614975627591,314.9700082960938,214.1273593763213,183.8816729830283,85.73902063612455,54.72591452138798,86.26460512773524,65.34442772294993,257.42816818133184,476.14293941666466,338.18776258623757,54.26445953127832,130.6151715478683,1000.4112707685275,206.14541781611473,946.6866954729032,58.38598126850743,34.24463815743509,218.58509950886415,201.9226693568258,665.8143400334233,98.37556234653138,1671.3449370034948,889.4981461945199,852.3903127281229,55.74132145804138,270.6258856715267,62.72374322107517,37.12652673759468,81.73133687885596,1825.2745037235593,2111.512599554032,20.480089147640594,63.81284037392949
Dpp10,ENSMUSG00000036815,977.2304993082356,-2.394513759903175,0.5015494873607581,3.93628681963808e-8,4.2542652654633563e-7,675.6467781665683,701.7440990535121,324.2338320695083,308.0969199659299,237.9203687168162,261.236078500692,281.8900880063947,238.63853381130497,133.30263255481785,531.0049668389834,1056.1923716077094,785.6183075886481,101.12922003556413,361.9128711638851,1585.2362779044836,522.5546637664304,2300.701494339192,45.16651381148688,63.76587794832741,540.2529448088404,791.229590251475,1838.2483132351356,1965.0518578719646,3370.2647675597514,2832.8901355700054,1862.3249205448174,25.138243010489248,591.0684766656727,281.276786007009,507.1325567135273,104.61611120493562,4338.096354141195,4410.055942501671,161.43129092846118,67.99728892303962
Sst,ENSMUSG00000004366,1154.8578335862164,-2.3949584657764365,0.5279664954583078,1.1671552284355026e-7,1.062089194450439e-6,1362.2246675361398,1350.6580315589613,411.17125517386,835.4561479742799,1281.9179487959686,367.0701820984082,635.0271213330869,54.01615461269403,350.2461325950116,1081.9582419134206,187.26005291206957,226.62066565057157,44.39819416195499,549.6721802639457,1276.801171401274,302.0270074980286,1684.0910205816185,105.7557396561644,110.99986161375512,278.1992175567362,1631.8424420304345,627.7678063172277,2377.4094233745086,8192.807262231614,4026.2267574448315,1982.7190325120664,26.777693641608113,546.6373611076609,503.75006274425994,804.9346967150847,125.3213832142458,2254.9915954073567,4562.260271608193,226.48569175037835,34.521700530158576
Bean1,ENSMUSG00000031872,56.77518764291818,-2.395167033305431,0.5090499027333231,5.4246822668413034e-8,5.558394103048248e-7,63.50455079839857,62.798122500527356,34.20488777876132,21.05328953100521,30.02149762988217,12.057049776955013,12.390773099182184,10.480746417388394,11.761996990130987,50.34573030852616,52.52416118265366,36.026875052142145,8.632982198157913,16.326896443483538,148.20907715089297,39.55115574378945,113.77095301677323,3.3048668642551373,1.1808495916356927,39.74274536524803,43.89623246887517,107.13102914823503,55.746151996367786,222.13108695280178,180.54170294047185,108.01071759347482,3.825384805944016,36.3527309111006,8.820526390463696,9.479113209598642,6.538506950308476,156.3351704982959,268.29237673013967,4.818844505327199,7.3227849609427285
